sample_pt_desc,latitude,longitude,sample_id,year,quarter,cod,conductivity,e_coli,pH,nitrate,phosphate,physical_compliance_percentage,chemical_compliance_percentage,bacteriological_compliance_percentage,biological_compliance_percentage,overall_compliance_percentage,river
Natalspruit @ Alrode ,-26.298,28.144,N7,2014,Oct-Dec,,49.0,27160.0,7.1,0.7,0.11,40.0,90.91,0.0,0.0,32.73,Klip
Natalspruit @ Heidelberg Road ,-26.426,28.165,N8,2014,Jan-Mar,18.0,63.0,10240.0,7.6,2.6,0.27,100.0,100.0,0.0,100.0,75.0,Klip
Natalspruit @ Heidelberg Road ,-26.426,28.165,N8,2014,Apr-Jun,20.0,80.0,2360.0,7.5,4.1,0.22,100.0,100.0,0.0,100.0,75.0,Klip
Natalspruit @ Heidelberg Road ,-26.426,28.165,N8,2014,Jul-Sep,24.0,125.0,4560.0,7.6,3.8,0.23,60.0,100.0,0.0,100.0,65.0,Klip
Natalspruit @ Heidelberg Road ,-26.426,28.165,N8,2014,Oct-Dec,22.0,110.0,5760.0,7.6,4.0,0.17,80.0,100.0,0.0,100.0,70.0,Klip
Rietspruit from Sallies ,-26.305,28.336,R1,2014,Jan-Mar,,140.0,,7.1,0.31,0.14,20.0,100.0,0.0,0.0,30.0,Klip
Rietspruit from Sallies ,-26.305,28.336,R1,2014,Apr-Jun,,190.0,,7.0,0.1,0.1,40.0,90.91,0.0,0.0,32.73,Klip
Rietspruit from Sallies ,-26.305,28.336,R1,2014,Jul-Sep,,220.0,,7.2,0.33,0.1,40.0,90.91,0.0,0.0,32.73,Klip
Rietspruit from Sallies ,-26.305,28.336,R1,2014,Oct-Dec,,,,,,,0.0,0.0,0.0,0.0,0.0,Klip
Withokspruit Tributary ,-26.324,28.339,R2,2014,Jan-Mar,,35.0,,7.6,0.65,0.23,40.0,100.0,0.0,0.0,35.0,Klip
Withokspruit Tributary ,-26.324,28.339,R2,2014,Apr-Jun,,54.0,,7.4,1.9,0.22,60.0,100.0,0.0,0.0,40.0,Klip
Withokspruit Tributary ,-26.324,28.339,R2,2014,Jul-Sep,,49.0,,7.9,1.7,0.15,60.0,100.0,0.0,0.0,40.0,Klip
Withokspruit Tributary ,-26.324,28.339,R2,2014,Oct-Dec,,34.0,,7.4,0.64,2.0,40.0,81.82,0.0,0.0,30.46,Klip
Tributary @ Van Dyk Consolidated,-26.259,28.321,R3,2014,Jan-Mar,,53.0,,7.9,0.38,0.12,60.0,100.0,0.0,0.0,40.0,Klip
Tributary @ Van Dyk Consolidated,-26.259,28.321,R3,2014,Apr-Jun,,46.0,,7.7,0.64,0.09,60.0,100.0,0.0,0.0,40.0,Klip
Tributary @ Van Dyk Consolidated,-26.259,28.321,R3,2014,Jul-Sep,,30.0,,7.6,0.64,0.1,60.0,100.0,0.0,0.0,40.0,Klip
Tributary @ Van Dyk Consolidated,-26.259,28.321,R3,2014,Oct-Dec,,36.0,,7.6,6.8,0.6,60.0,81.82,0.0,0.0,35.46,Klip
Rietspruit @ Vosloorus ,-26.372,28.245,R4,2014,Jan-Mar,,145.0,,7.7,0.42,0.12,20.0,100.0,0.0,0.0,30.0,Klip
Rietspruit @ Vosloorus ,-26.372,28.245,R4,2014,Apr-Jun,,165.0,,7.7,0.69,0.16,40.0,100.0,0.0,0.0,35.0,Klip
Rietspruit @ Vosloorus ,-26.372,28.245,R4,2014,Jul-Sep,,190.0,,7.9,1.4,0.2,40.0,90.91,0.0,0.0,32.73,Klip
Rietspruit @ Vosloorus ,-26.372,28.245,R4,2014,Oct-Dec,,215.0,,7.5,4.4,1.2,20.0,81.82,0.0,0.0,25.46,Klip
Rietspruit @ Hardmans Farm ,-26.429,28.181,R5,2014,Jan-Mar,,125.0,71990.0,7.9,1.1,0.15,20.0,100.0,0.0,0.0,30.0,Klip
Rietspruit @ Hardmans Farm ,-26.429,28.181,R5,2014,Apr-Jun,,140.0,136910.0,8.0,1.1,0.17,40.0,100.0,0.0,0.0,35.0,Klip
Rietspruit @ Hardmans Farm ,-26.429,28.181,R5,2014,Jul-Sep,,145.0,322680.0,7.9,3.9,0.2,40.0,100.0,0.0,0.0,35.0,Klip
Rietspruit @ Hardmans Farm ,-26.429,28.181,R5,2014,Oct-Dec,,150.0,17910.0,7.8,2.0,0.4,20.0,100.0,0.0,0.0,30.0,Klip
Rietspruit Weir @ Luttig's Farm ,-26.451,28.089,R6,2014,Jan-Mar,16.0,70.0,3620.0,7.8,2.8,0.28,100.0,100.0,0.0,100.0,75.0,Klip
Rietspruit Weir @ Luttig's Farm ,-26.451,28.089,R6,2014,Apr-Jun,16.0,86.0,1640.0,7.6,4.5,0.21,100.0,100.0,0.0,100.0,75.0,Klip
Rietspruit Weir @ Luttig's Farm ,-26.451,28.089,R6,2014,Jul-Sep,22.0,125.0,890.0,7.6,3.8,0.15,80.0,100.0,0.0,100.0,70.0,Klip
Rietspruit Weir @ Luttig's Farm ,-26.451,28.089,R6,2014,Oct-Dec,22.0,115.0,6480.0,7.5,3.9,0.48,80.0,100.0,0.0,100.0,70.0,Klip
Klip River @ Lido Hotel ,-26.326,27.988,K1,2015,Jan-Mar,,50.0,,7.4,6.9,0.55,40.0,90.91,0.0,0.0,32.73,Klip
Klip River @ Lido Hotel ,-26.326,27.988,K1,2015,Apr-Jun,,54.0,,7.5,8.0,0.54,40.0,90.91,0.0,0.0,32.73,Klip
Klip River @ Lido Hotel ,-26.326,27.988,K1,2015,Jul-Sep,,57.0,,7.4,6.15,0.78,40.0,81.82,0.0,0.0,30.46,Klip
Klip River @ Lido Hotel ,-26.326,27.988,K1,2015,Oct-Dec,,54.0,,7.2,4.1,0.65,60.0,90.91,0.0,0.0,37.73,Klip
Klip River @ Everite ,-26.421,28.095,K10,2015,Jan-Mar,,48.0,,7.5,5.8,0.61,40.0,90.91,0.0,0.0,32.73,Klip
Klip River @ Everite ,-26.421,28.095,K10,2015,Apr-Jun,,53.0,,7.4,6.35,0.41,40.0,90.91,0.0,0.0,32.73,Klip
Klip River @ Everite ,-26.421,28.095,K10,2015,Jul-Sep,,57.0,,7.4,4.7,0.75,40.0,90.91,0.0,0.0,32.73,Klip
Klip River @ Everite ,-26.421,28.095,K10,2015,Oct-Dec,,53.0,,7.4,4.8,1.03,60.0,90.91,0.0,0.0,37.73,Klip
Klip River from Roodepoort @ R41 Bridge,-26.169,27.833,K11,2015,Jan-Mar,,33.0,,7.4,0.84,0.23,40.0,100.0,0.0,0.0,35.0,Klip
Klip River from Roodepoort @ R41 Bridge,-26.169,27.833,K11,2015,Apr-Jun,,34.0,,7.4,1.23,0.08,40.0,100.0,0.0,0.0,35.0,Klip
Klip River from Roodepoort @ R41 Bridge,-26.169,27.833,K11,2015,Jul-Sep,,37.0,,7.3,1.9,0.13,60.0,100.0,0.0,0.0,40.0,Klip
Klip River from Roodepoort @ R41 Bridge,-26.169,27.833,K11,2015,Oct-Dec,,30.0,,7.7,0.53,0.2,60.0,100.0,0.0,0.0,40.0,Klip
Klip River from Witpoortjie @ R41 Bridge,-26.176,27.818,K14,2015,Jan-Mar,,23.0,,7.3,2.5,0.18,40.0,100.0,0.0,0.0,35.0,Klip
Klip River from Witpoortjie @ R41 Bridge,-26.176,27.818,K14,2015,Apr-Jun,,27.0,,7.2,6.54,0.18,60.0,90.91,0.0,0.0,37.73,Klip
Klip River from Witpoortjie @ R41 Bridge,-26.176,27.818,K14,2015,Jul-Sep,,23.0,,7.4,3.8,0.06,60.0,100.0,0.0,0.0,40.0,Klip
Klip River from Witpoortjie @ R41 Bridge,-26.176,27.818,K14,2015,Oct-Dec,,27.0,,7.1,0.53,0.21,60.0,100.0,0.0,0.0,40.0,Klip
Klip River Weir @ Henley-On- Klip,-26.549,28.064,K18,2015,Jan-Mar,,76.0,2019.0,7.6,6.17,0.4,40.0,90.91,0.0,0.0,32.73,Klip
Klip River Weir @ Henley-On- Klip,-26.549,28.064,K18,2015,Apr-Jun,,88.0,5673.0,7.5,7.58,0.46,60.0,90.91,0.0,0.0,37.73,Klip
Klip River Weir @ Henley-On- Klip,-26.549,28.064,K18,2015,Jul-Sep,,86.0,2086.0,7.4,7.27,0.46,60.0,90.91,0.0,0.0,37.73,Klip
Klip River Weir @ Henley-On- Klip,-26.549,28.064,K18,2015,Oct-Dec,,73.0,1094.0,7.6,5.5,0.56,60.0,100.0,0.0,0.0,40.0,Klip
Klip River Weir @ Zwartkopjes Farm,-26.38,28.071,K21,2015,Jan-Mar,22.0,50.0,10547.0,7.4,5.99,0.5,80.0,100.0,0.0,100.0,70.0,Klip
Klip River Weir @ Zwartkopjes Farm,-26.38,28.071,K21,2015,Apr-Jun,21.0,53.0,5929.0,7.3,7.2,0.58,100.0,90.91,0.0,100.0,72.73,Klip
Klip River Weir @ Zwartkopjes Farm,-26.38,28.071,K21,2015,Jul-Sep,25.0,56.0,5616.0,7.3,8.11,0.66,100.0,81.82,0.0,100.0,70.46,Klip
Klip River Weir @ Zwartkopjes Farm,-26.38,28.071,K21,2015,Oct-Dec,24.0,53.0,6294.0,7.3,4.98,0.83,100.0,90.91,0.0,100.0,72.73,Klip
Klip River downstream of Rietspruit Confluence,-26.454,28.085,K25,2015,Jan-Mar,,74.0,20165.0,7.5,5.73,0.39,40.0,100.0,0.0,0.0,35.0,Klip
Klip River downstream of Rietspruit Confluence,-26.454,28.085,K25,2015,Apr-Jun,,88.0,1700.0,7.6,7.2,0.37,40.0,90.91,0.0,0.0,32.73,Klip
Klip River downstream of Rietspruit Confluence,-26.454,28.085,K25,2015,Jul-Sep,,84.0,2012.0,7.5,5.95,0.47,60.0,100.0,0.0,0.0,40.0,Klip
Klip River downstream of Rietspruit Confluence,-26.454,28.085,K25,2015,Oct-Dec,,81.0,2107.0,7.5,4.75,0.46,60.0,100.0,0.0,0.0,40.0,Klip
Harringtonspruit @ Nancefield Industrial Area,-26.31,27.912,K3,2015,Jan-Mar,,50.0,,7.5,4.33,0.68,40.0,90.91,0.0,0.0,32.73,Klip
Harringtonspruit @ Nancefield Industrial Area,-26.31,27.912,K3,2015,Apr-Jun,,55.0,,7.6,6.7,0.91,40.0,81.82,0.0,0.0,30.46,Klip
Harringtonspruit @ Nancefield Industrial Area,-26.31,27.912,K3,2015,Jul-Sep,,55.0,,7.5,5.85,1.64,40.0,90.91,0.0,0.0,32.73,Klip
Harringtonspruit @ Nancefield Industrial Area,-26.31,27.912,K3,2015,Oct-Dec,,57.0,,7.3,2.5,1.25,60.0,90.91,0.0,0.0,37.73,Klip
Klip River @ Olifantsvlei Sewage Works,-26.311,27.912,K4,2015,Jan-Mar,,49.0,26719.0,7.5,5.13,0.27,40.0,81.82,0.0,0.0,30.46,Klip
Klip River @ Olifantsvlei Sewage Works,-26.311,27.912,K4,2015,Apr-Jun,,55.0,104545.0,7.5,2.6,0.46,40.0,100.0,0.0,0.0,35.0,Klip
Klip River @ Olifantsvlei Sewage Works,-26.311,27.912,K4,2015,Jul-Sep,,56.0,65460.0,7.4,2.15,0.46,40.0,100.0,0.0,0.0,35.0,Klip
Klip River @ Olifantsvlei Sewage Works,-26.311,27.912,K4,2015,Oct-Dec,,54.0,66460.0,7.4,1.55,0.41,60.0,90.91,0.0,0.0,37.73,Klip
Klipspruit @ Kliptown ,-26.29,27.886,K5,2015,Jan-Mar,,47.0,,7.2,0.52,0.23,40.0,81.82,0.0,0.0,30.46,Klip
Klipspruit @ Kliptown ,-26.29,27.886,K5,2015,Apr-Jun,,54.0,,7.3,0.21,0.25,40.0,72.73,0.0,0.0,28.18,Klip
Klipspruit @ Kliptown ,-26.29,27.886,K5,2015,Jul-Sep,,59.0,,7.4,0.44,0.12,60.0,81.82,0.0,0.0,35.46,Klip
Klipspruit @ Kliptown ,-26.29,27.886,K5,2015,Oct-Dec,,54.0,,7.4,0.7,0.42,60.0,90.91,0.0,0.0,37.73,Klip
Klip River @ Soweto N12 Highway,-26.295,27.837,K6,2015,Jan-Mar,,51.0,,7.5,2.64,0.31,40.0,100.0,0.0,0.0,35.0,Klip
Klip River @ Soweto N12 Highway,-26.295,27.837,K6,2015,Apr-Jun,,59.0,,7.5,4.1,0.29,40.0,100.0,0.0,0.0,35.0,Klip
Klip River @ Soweto N12 Highway,-26.295,27.837,K6,2015,Jul-Sep,,61.0,,7.6,3.03,0.27,60.0,100.0,0.0,0.0,40.0,Klip
Klip River @ Soweto N12 Highway,-26.295,27.837,K6,2015,Oct-Dec,,69.0,,7.6,0.59,0.66,60.0,81.82,0.0,0.0,35.46,Klip
Elsburgspruit @ Heidelberg Road,-26.276,28.202,E17,2015,Jan-Mar,,234.0,82911.0,7.1,2.11,0.21,20.0,81.82,0.0,0.0,25.46,Klip
Elsburgspruit @ Heidelberg Road,-26.276,28.202,E17,2015,Apr-Jun,,343.0,512880.0,6.9,0.81,0.12,20.0,72.73,0.0,0.0,23.18,Klip
Elsburgspruit @ Heidelberg Road,-26.276,28.202,E17,2015,Jul-Sep,,341.0,79802.0,6.9,2.29,0.07,20.0,63.64,0.0,0.0,20.91,Klip
Elsburgspruit @ Heidelberg Road,-26.276,28.202,E17,2015,Oct-Dec,,218.0,572894.0,7.0,0.57,0.27,20.0,72.73,0.0,0.0,23.18,Klip
Stream @ Witwatersrand Gold Mine,-26.195,28.19,E2,2015,Jan-Mar,,115.0,,7.6,1.05,0.2,40.0,100.0,0.0,0.0,35.0,Klip
Stream @ Witwatersrand Gold Mine,-26.195,28.19,E2,2015,Apr-Jun,,38.0,,7.4,0.08,0.26,60.0,100.0,0.0,0.0,40.0,Klip
Stream @ Witwatersrand Gold Mine,-26.195,28.19,E2,2015,Jul-Sep,,74.0,,7.4,0.42,0.22,60.0,90.91,0.0,0.0,37.73,Klip
Stream @ Witwatersrand Gold Mine,-26.195,28.19,E2,2015,Oct-Dec,,33.0,,7.1,0.36,0.2,40.0,100.0,0.0,0.0,35.0,Klip
Elsburgspruit @ Elsburg Town ,-26.25,28.204,E7,2015,Jan-Mar,,320.0,,7.0,4.3,0.2,40.0,90.91,0.0,0.0,32.73,Klip
Elsburgspruit @ Elsburg Town ,-26.25,28.204,E7,2015,Apr-Jun,,352.0,,6.8,1.3,0.2,20.0,72.73,0.0,0.0,23.18,Klip
Elsburgspruit @ Elsburg Town ,-26.25,28.204,E7,2015,Jul-Sep,,353.0,,6.8,0.35,0.1,40.0,81.82,0.0,0.0,30.46,Klip
Elsburgspruit @ Elsburg Town ,-26.25,28.204,E7,2015,Oct-Dec,,176.0,,7.1,0.88,0.23,20.0,90.91,0.0,0.0,27.73,Klip
Stream @ Elspark ,-26.262,28.222,E8,2015,Jan-Mar,,68.0,,7.7,0.61,0.2,40.0,100.0,0.0,0.0,35.0,Klip
Stream @ Elspark ,-26.262,28.222,E8,2015,Apr-Jun,,130.0,,7.8,0.96,0.2,40.0,90.91,0.0,0.0,32.73,Klip
Stream @ Elspark ,-26.262,28.222,E8,2015,Jul-Sep,,272.0,,7.7,0.35,0.05,40.0,81.82,0.0,0.0,30.46,Klip
Stream @ Elspark ,-26.262,28.222,E8,2015,Oct-Dec,,113.0,,7.5,0.1,0.2,60.0,100.0,0.0,0.0,40.0,Klip
Natalspruit from Simmer and Jack Mine,-26.24,28.124,N4,2015,Jan-Mar,,94.0,,5.1,1.65,0.2,40.0,72.73,0.0,0.0,28.18,Klip
Natalspruit from Simmer and Jack Mine,-26.24,28.124,N4,2015,Apr-Jun,,101.0,,6.6,1.2,0.2,60.0,81.82,0.0,0.0,35.46,Klip
Natalspruit from Simmer and Jack Mine,-26.24,28.124,N4,2015,Jul-Sep,,118.0,,6.2,0.63,0.1,40.0,81.82,0.0,0.0,30.46,Klip
Natalspruit from Simmer and Jack Mine,-26.24,28.124,N4,2015,Oct-Dec,,167.0,,4.7,0.38,0.2,20.0,63.64,0.0,0.0,20.91,Klip
Natalspruit @ Alrode ,-26.298,28.144,N7,2015,Jan-Mar,,61.0,17579.0,7.0,1.37,0.22,40.0,90.91,0.0,0.0,32.73,Klip
Natalspruit @ Alrode ,-26.298,28.144,N7,2015,Apr-Jun,,61.0,10754.0,7.2,1.34,0.2,40.0,100.0,0.0,0.0,35.0,Klip
Natalspruit @ Alrode ,-26.298,28.144,N7,2015,Jul-Sep,,64.0,19990.0,7.3,1.17,0.06,60.0,90.91,0.0,0.0,37.73,Klip
Natalspruit @ Alrode ,-26.298,28.144,N7,2015,Oct-Dec,,58.0,9034.0,6.9,0.74,0.25,60.0,72.73,0.0,0.0,33.18,Klip
Natalspruit @ Heidelberg Road ,-26.426,28.165,N8,2015,Jan-Mar,19.0,108.0,6684.0,7.6,5.18,0.28,80.0,100.0,0.0,100.0,70.0,Klip
Natalspruit @ Heidelberg Road ,-26.426,28.165,N8,2015,Apr-Jun,21.0,153.0,6861.0,7.5,1.18,0.17,80.0,100.0,0.0,100.0,70.0,Klip
Natalspruit @ Heidelberg Road ,-26.426,28.165,N8,2015,Jul-Sep,25.0,145.0,11229.0,7.3,4.12,0.18,80.0,100.0,0.0,100.0,70.0,Klip
Natalspruit @ Heidelberg Road ,-26.426,28.165,N8,2015,Oct-Dec,24.0,107.0,7986.0,7.3,4.45,0.25,100.0,100.0,0.0,100.0,75.0,Klip
Rietspruit from Sallies ,-26.305,28.336,R1,2015,Jan-Mar,,139.0,,7.1,0.94,0.2,20.0,90.91,0.0,0.0,27.73,Klip
Rietspruit from Sallies ,-26.305,28.336,R1,2015,Apr-Jun,,193.0,,6.7,0.1,0.2,40.0,81.82,0.0,0.0,30.46,Klip
Rietspruit from Sallies ,-26.305,28.336,R1,2015,Jul-Sep,,108.0,,7.6,6.73,0.72,60.0,72.73,0.0,0.0,33.18,Klip
Rietspruit from Sallies ,-26.305,28.336,R1,2015,Oct-Dec,,101.0,,7.3,1.15,0.2,60.0,100.0,0.0,0.0,40.0,Klip
Withokspruit Tributary ,-26.324,28.339,R2,2015,Jan-Mar,,42.0,,7.6,0.87,0.2,40.0,100.0,0.0,0.0,35.0,Klip
Withokspruit Tributary ,-26.324,28.339,R2,2015,Apr-Jun,,53.0,,7.3,1.17,0.2,60.0,100.0,0.0,0.0,40.0,Klip
Withokspruit Tributary ,-26.324,28.339,R2,2015,Jul-Sep,,45.0,,7.8,0.55,0.09,60.0,100.0,0.0,0.0,40.0,Klip
Withokspruit Tributary ,-26.324,28.339,R2,2015,Oct-Dec,,60.0,,7.4,0.48,0.2,60.0,81.82,0.0,0.0,35.46,Klip
Tributary @ Van Dyk Consolidated,-26.259,28.321,R3,2015,Jan-Mar,,47.0,,7.7,0.76,0.2,40.0,100.0,0.0,0.0,35.0,Klip
Tributary @ Van Dyk Consolidated,-26.259,28.321,R3,2015,Apr-Jun,,47.0,,7.8,0.56,0.16,40.0,100.0,0.0,0.0,35.0,Klip
Tributary @ Van Dyk Consolidated,-26.259,28.321,R3,2015,Jul-Sep,,36.0,,7.7,6.69,0.07,60.0,90.91,0.0,0.0,37.73,Klip
Tributary @ Van Dyk Consolidated,-26.259,28.321,R3,2015,Oct-Dec,,44.0,,7.3,1.21,0.3,60.0,100.0,0.0,0.0,40.0,Klip
Rietspruit @ Vosloorus ,-26.372,28.245,R4,2015,Jan-Mar,,239.0,,7.2,7.13,0.2,20.0,81.82,0.0,0.0,25.46,Klip
Rietspruit @ Vosloorus ,-26.372,28.245,R4,2015,Apr-Jun,,363.0,,6.0,9.03,0.2,20.0,63.64,0.0,0.0,20.91,Klip
Rietspruit @ Vosloorus ,-26.372,28.245,R4,2015,Jul-Sep,,237.0,,7.8,0.67,0.07,40.0,90.91,0.0,0.0,32.73,Klip
Rietspruit @ Vosloorus ,-26.372,28.245,R4,2015,Oct-Dec,,277.0,,7.3,4.55,0.73,40.0,72.73,0.0,0.0,28.18,Klip
Rietspruit @ Hardmans Farm ,-26.429,28.181,R5,2015,Jan-Mar,,230.0,12057.0,7.6,7.66,0.18,40.0,72.73,0.0,0.0,28.18,Klip
Rietspruit @ Hardmans Farm ,-26.429,28.181,R5,2015,Apr-Jun,,266.0,514152.0,7.4,2.76,0.16,40.0,81.82,0.0,0.0,30.46,Klip
Rietspruit @ Hardmans Farm ,-26.429,28.181,R5,2015,Jul-Sep,,173.0,196908.0,7.6,0.73,0.16,40.0,90.91,0.0,0.0,32.73,Klip
Rietspruit @ Hardmans Farm ,-26.429,28.181,R5,2015,Oct-Dec,,250.0,516.0,7.9,1.23,0.21,40.0,81.82,0.0,0.0,30.46,Klip
Rietspruit Weir @ Luttig's Farm ,-26.451,28.089,R6,2015,Jan-Mar,16.0,126.0,2993.0,7.6,5.68,0.24,60.0,100.0,0.0,100.0,65.0,Klip
Rietspruit Weir @ Luttig's Farm ,-26.451,28.089,R6,2015,Apr-Jun,19.0,168.0,1674.0,7.5,1.24,0.14,80.0,100.0,0.0,100.0,70.0,Klip
Rietspruit Weir @ Luttig's Farm ,-26.451,28.089,R6,2015,Jul-Sep,20.0,157.0,3125.0,7.4,4.85,0.14,80.0,100.0,0.0,100.0,70.0,Klip
Rietspruit Weir @ Luttig's Farm ,-26.451,28.089,R6,2015,Oct-Dec,21.0,112.0,6864.0,7.5,5.83,0.25,100.0,100.0,0.0,100.0,75.0,Klip
Klip River @ Lido Hotel ,-26.326,27.988,K1,2016,Jan-Mar,,53.0,,7.3,3.93,0.64,60.0,90.91,0.0,0.0,37.73,Klip
Klip River @ Lido Hotel ,-26.326,27.988,K1,2016,Apr-Jun,,57.0,,7.5,4.4,0.47,40.0,100.0,0.0,0.0,35.0,Klip
Klip River @ Lido Hotel ,-26.326,27.988,K1,2016,Jul-Sep,,59.0,,7.5,2.6,0.86,40.0,81.82,0.0,0.0,30.46,Klip
Klip River @ Lido Hotel ,-26.326,27.988,K1,2016,Oct-Dec,,62.0,,7.6,2.07,1.47,60.0,81.82,0.0,0.0,35.46,Klip
Klip River @ Everite ,-26.421,28.095,K10,2016,Jan-Mar,,54.0,,7.5,3.63,0.52,60.0,100.0,0.0,0.0,40.0,Klip
Klip River @ Everite ,-26.421,28.095,K10,2016,Apr-Jun,,56.0,,7.5,5.0,0.47,60.0,100.0,0.0,0.0,40.0,Klip
Klip River @ Everite ,-26.421,28.095,K10,2016,Jul-Sep,,56.0,,7.2,2.73,0.8,60.0,90.91,0.0,0.0,37.73,Klip
Klip River @ Everite ,-26.421,28.095,K10,2016,Oct-Dec,,56.0,,7.4,2.03,1.36,60.0,81.82,0.0,0.0,35.46,Klip
Klip River from Roodepoort @ R41 Bridge,-26.169,27.833,K11,2016,Jan-Mar,,41.0,,7.5,1.63,0.88,40.0,81.82,0.0,0.0,30.46,Klip
Klip River from Roodepoort @ R41 Bridge,-26.169,27.833,K11,2016,Apr-Jun,,34.0,,7.5,1.85,0.15,60.0,100.0,0.0,0.0,40.0,Klip
Klip River from Roodepoort @ R41 Bridge,-26.169,27.833,K11,2016,Jul-Sep,,38.0,,7.4,1.21,0.1,40.0,100.0,0.0,0.0,35.0,Klip
Klip River from Roodepoort @ R41 Bridge,-26.169,27.833,K11,2016,Oct-Dec,,42.0,,7.4,0.29,0.5,40.0,90.91,0.0,0.0,32.73,Klip
Klip River from Witpoortjie @ R41 Bridge,-26.176,27.818,K14,2016,Jan-Mar,,25.0,,7.2,0.29,0.13,60.0,100.0,0.0,0.0,40.0,Klip
Klip River from Witpoortjie @ R41 Bridge,-26.176,27.818,K14,2016,Apr-Jun,,30.0,,7.5,0.17,0.12,60.0,100.0,0.0,0.0,40.0,Klip
Klip River from Witpoortjie @ R41 Bridge,-26.176,27.818,K14,2016,Jul-Sep,,33.0,,7.0,0.9,0.31,40.0,90.91,0.0,0.0,32.73,Klip
Klip River from Witpoortjie @ R41 Bridge,-26.176,27.818,K14,2016,Oct-Dec,,44.0,,7.1,0.39,0.62,40.0,72.73,0.0,0.0,28.18,Klip
Klip River Weir @ Henley-On- Klip,-26.549,28.064,K18,2016,Jan-Mar,,74.0,12963.0,7.4,3.85,0.41,60.0,100.0,0.0,0.0,40.0,Klip
Klip River Weir @ Henley-On- Klip,-26.549,28.064,K18,2016,Apr-Jun,,76.0,10364.0,7.3,6.68,0.28,60.0,90.91,0.0,0.0,37.73,Klip
Klip River Weir @ Henley-On- Klip,-26.549,28.064,K18,2016,Jul-Sep,,81.0,1795.0,7.4,3.35,0.6,60.0,100.0,0.0,0.0,40.0,Klip
Klip River Weir @ Henley-On- Klip,-26.549,28.064,K18,2016,Oct-Dec,,75.0,6566.0,7.4,1.88,0.81,60.0,90.91,0.0,0.0,37.73,Klip
Klip River Weir @ Zwartkopjes Farm,-26.38,28.071,K21,2016,Jan-Mar,22.0,54.0,13637.0,7.3,4.58,0.58,100.0,100.0,0.0,100.0,75.0,Klip
Klip River Weir @ Zwartkopjes Farm,-26.38,28.071,K21,2016,Apr-Jun,22.0,55.0,19257.0,7.3,4.93,0.46,100.0,100.0,0.0,100.0,75.0,Klip
Klip River Weir @ Zwartkopjes Farm,-26.38,28.071,K21,2016,Jul-Sep,27.0,57.0,9102.0,7.2,3.23,0.92,100.0,81.82,0.0,100.0,70.46,Klip
Klip River Weir @ Zwartkopjes Farm,-26.38,28.071,K21,2016,Oct-Dec,25.0,54.0,21001.0,7.3,1.78,1.18,100.0,81.82,0.0,100.0,70.46,Klip
Klip River downstream of Rietspruit Confluence,-26.454,28.085,K25,2016,Jan-Mar,,78.0,7920.0,7.6,4.2,0.42,60.0,100.0,0.0,0.0,40.0,Klip
Klip River downstream of Rietspruit Confluence,-26.454,28.085,K25,2016,Apr-Jun,,81.0,6108.0,7.5,4.4,0.35,60.0,100.0,0.0,0.0,40.0,Klip
Klip River downstream of Rietspruit Confluence,-26.454,28.085,K25,2016,Jul-Sep,,78.0,898.0,7.4,4.27,0.61,60.0,90.91,0.0,0.0,37.73,Klip
Klip River downstream of Rietspruit Confluence,-26.454,28.085,K25,2016,Oct-Dec,,80.0,12392.0,7.4,2.47,0.87,60.0,90.91,0.0,0.0,37.73,Klip
Harringtonspruit @ Nancefield Industrial Area,-26.31,27.912,K3,2016,Jan-Mar,,56.0,,7.4,2.03,1.56,40.0,90.91,0.0,0.0,32.73,Klip
Harringtonspruit @ Nancefield Industrial Area,-26.31,27.912,K3,2016,Apr-Jun,,57.0,,7.5,3.05,1.45,60.0,81.82,0.0,0.0,35.46,Klip
Harringtonspruit @ Nancefield Industrial Area,-26.31,27.912,K3,2016,Jul-Sep,,69.0,,7.4,1.37,1.8,40.0,81.82,0.0,0.0,30.46,Klip
Harringtonspruit @ Nancefield Industrial Area,-26.31,27.912,K3,2016,Oct-Dec,,64.0,,7.5,0.65,3.8,60.0,81.82,0.0,0.0,35.46,Klip
Klip River @ Olifantsvlei Sewage Works,-26.311,27.912,K4,2016,Jan-Mar,,51.0,3665.0,7.5,1.75,0.26,60.0,100.0,0.0,0.0,40.0,Klip
Klip River @ Olifantsvlei Sewage Works,-26.311,27.912,K4,2016,Apr-Jun,,54.0,1987.0,7.5,3.1,0.19,60.0,100.0,0.0,0.0,40.0,Klip
Klip River @ Olifantsvlei Sewage Works,-26.311,27.912,K4,2016,Jul-Sep,,58.0,82163.0,7.4,2.7,0.41,40.0,100.0,0.0,0.0,35.0,Klip
Klip River @ Olifantsvlei Sewage Works,-26.311,27.912,K4,2016,Oct-Dec,,54.0,83443.0,7.5,1.08,0.51,40.0,90.91,0.0,0.0,32.73,Klip
Klipspruit @ Kliptown ,-26.29,27.886,K5,2016,Jan-Mar,,51.0,,7.3,0.94,0.19,60.0,90.91,0.0,0.0,37.73,Klip
Klipspruit @ Kliptown ,-26.29,27.886,K5,2016,Apr-Jun,,55.0,,7.3,0.58,0.15,60.0,72.73,0.0,0.0,33.18,Klip
Klipspruit @ Kliptown ,-26.29,27.886,K5,2016,Jul-Sep,,56.0,,7.3,0.41,0.16,40.0,90.91,0.0,0.0,32.73,Klip
